"","UID","SAMPLE_TYPE","TRANSECT","POINT","PARAMETER","RESULT","FLAG","IND","ACTIVE","OPERATION","INSERTION","DEPRECATION","REASON","SITE_ID","SIZE","CHAR","NUM","PARAMRES"
"86199",12452,"BANKW","CD","LF","Cover","U","TEMP_NAMC",7172,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","U",NA,"U"
"86244",12452,"BANKW","GH","RT","Cover","U","TEMP_NAMC",7223,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","U",NA,"U"
"86273",12452,"BANKW","IJ","LF","Cover","U","TEMP_NAMC",7244,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","U",NA,"U"
"86294",12452,"BANKW","K","RT","Cover","C","TEMP_NAMC",7265,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","C",NA,"C"
"86380",12452,"BANKW","H","RT","Cover","C","TEMP_NAMC",7229,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","C",NA,"C"
"86448",12452,"BANKW","CD","RT","Cover","C","TEMP_NAMC",7175,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","C",NA,"C"
"86453",12452,"BANKW","D","RT","Cover","U","TEMP_NAMC",7181,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","U",NA,"U"
"86459",12452,"BANKW","DE","RT","Cover","C","TEMP_NAMC",7187,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","C",NA,"C"
"86486",12452,"BANKW","G","LF","Cover","U","TEMP_NAMC",7214,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","U",NA,"U"
"86586",12452,"BANKW","E","RT","Cover","U","TEMP_NAMC",7193,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","U",NA,"U"
"86697",12452,"BANKW","DE","LF","Cover","U","TEMP_NAMC",7184,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","U",NA,"U"
"86726",12452,"BANKW","J","RT","Cover","U","TEMP_NAMC",7253,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","U",NA,"U"
"86812",12452,"BANKW","GH","LF","Cover","U","TEMP_NAMC",7220,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","U",NA,"U"
"86830",12452,"BANKW","G","RT","Cover","C","TEMP_NAMC",7217,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","C",NA,"C"
"86846",12452,"BANKW","C","RT","Cover","C","TEMP_NAMC",7169,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","C",NA,"C"
"86959",12452,"BANKW","AB","LF","Cover","C","TEMP_NAMC",7148,TRUE,"O",2013-11-26,9999-12-31,NA,"HC-SS-8480","SS","C",NA,"C"
"87007",12453,"BANKW","K","LF","Cover","C","TEMP_NAMC",2472,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87008",12453,"BANKW","E","LF","Cover","C","TEMP_NAMC",2400,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87009",12453,"BANKW","DE","RT","Cover","C","TEMP_NAMC",2397,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87043",12453,"BANKW","DE","LF","Cover","C","TEMP_NAMC",2394,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87087",12453,"BANKW","I","LF","Cover","C","TEMP_NAMC",2448,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87121",12453,"BANKW","GH","RT","Cover","U","TEMP_NAMC",2433,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","U",NA,"U"
"87183",12453,"BANKW","B","RT","Cover","C","TEMP_NAMC",2367,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87237",12453,"BANKW","FG","RT","Cover","C","TEMP_NAMC",2421,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87241",12453,"BANKW","G","LF","Cover","C","TEMP_NAMC",2424,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87249",12453,"BANKW","H","LF","Cover","U","TEMP_NAMC",2436,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","U",NA,"U"
"87288",12453,"BANKW","A","LF","Cover","C","TEMP_NAMC",2352,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87306",12453,"BANKW","BC","LF","Cover","C","TEMP_NAMC",2370,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87325",12453,"BANKW","D","RT","Cover","C","TEMP_NAMC",2391,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87332",12453,"BANKW","HI","LF","Cover","C","TEMP_NAMC",2442,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87366",12453,"BANKW","GH","LF","Cover","C","TEMP_NAMC",2430,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87415",12453,"BANKW","AB","RT","Cover","C","TEMP_NAMC",2361,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87434",12453,"BANKW","C","RT","Cover","C","TEMP_NAMC",2379,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87463",12453,"BANKW","EF","RT","Cover","U","TEMP_NAMC",2409,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","U",NA,"U"
"87482",12453,"BANKW","JK","RT","Cover","C","TEMP_NAMC",2469,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87496",12453,"BANKW","H","RT","Cover","C","TEMP_NAMC",2439,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87504",12453,"BANKW","HI","RT","Cover","C","TEMP_NAMC",2445,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87692",12453,"BANKW","D","LF","Cover","C","TEMP_NAMC",2388,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87719",12453,"BANKW","F","RT","Cover","C","TEMP_NAMC",2415,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87752",12453,"BANKW","I","RT","Cover","C","TEMP_NAMC",2451,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87794",12453,"BANKW","BC","RT","Cover","C","TEMP_NAMC",2373,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87846",12453,"BANKW","G","RT","Cover","C","TEMP_NAMC",2427,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"87950",12453,"BANKW","E","RT","Cover","U","TEMP_NAMC",2403,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","U",NA,"U"
"87958",12453,"BANKW","F","LF","Cover","C","TEMP_NAMC",2412,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88022",12453,"BANKW","A","RT","Cover","C","TEMP_NAMC",2355,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88023",12453,"BANKW","AB","LF","Cover","C","TEMP_NAMC",2358,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88045",12453,"BANKW","C","LF","Cover","C","TEMP_NAMC",2376,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88054",12453,"BANKW","CD","RT","Cover","C","TEMP_NAMC",2385,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88068",12453,"BANKW","EF","LF","Cover","C","TEMP_NAMC",2406,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88085",12453,"BANKW","FG","LF","Cover","C","TEMP_NAMC",2418,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88120",12453,"BANKW","IJ","RT","Cover","C","TEMP_NAMC",2457,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88130",12453,"BANKW","JK","LF","Cover","C","TEMP_NAMC",2466,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88397",12453,"BANKW","B","LF","Cover","C","TEMP_NAMC",2364,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88488",12453,"BANKW","IJ","LF","Cover","C","TEMP_NAMC",2454,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88738",12453,"BANKW","J","RT","Cover","C","TEMP_NAMC",2463,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88777",12453,"BANKW","K","RT","Cover","C","TEMP_NAMC",2475,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88804",12453,"BANKW","J","LF","Cover","C","TEMP_NAMC",2460,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88846",12453,"BANKW","CD","LF","Cover","C","TEMP_NAMC",2382,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8124","SS","C",NA,"C"
"88947",12454,"BANKW","BC","RT","Cover","C","TEMP_NAMC",2283,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"88987",12454,"BANKW","G","LF","Cover","C","TEMP_NAMC",2334,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"88994",12454,"BANKW","FG","LF","Cover","C","TEMP_NAMC",2328,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89184",12454,"BANKW","A","LF","Cover","C","TEMP_NAMC",2262,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89187",12454,"BANKW","G","RT","Cover","C","TEMP_NAMC",2337,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89193",12454,"BANKW","EF","RT","Cover","C","TEMP_NAMC",2319,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89225",12454,"BANKW","GH","LF","Cover","C","TEMP_NAMC",2340,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89317",12454,"BANKW","E","LF","Cover","C","TEMP_NAMC",2310,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89517",12454,"BANKW","DE","RT","Cover","C","TEMP_NAMC",2307,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89605",12454,"BANKW","B","RT","Cover","C","TEMP_NAMC",2277,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89658",12454,"BANKW","F","LF","Cover","C","TEMP_NAMC",2322,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89732",12454,"BANKW","BC","LF","Cover","C","TEMP_NAMC",2280,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89802",12454,"BANKW","H","RT","Cover","C","TEMP_NAMC",2349,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89840",12454,"BANKW","A","RT","Cover","C","TEMP_NAMC",2265,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89866",12454,"BANKW","CD","LF","Cover","C","TEMP_NAMC",2292,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89879",12454,"BANKW","D","RT","Cover","C","TEMP_NAMC",2301,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89894",12454,"BANKW","EF","LF","Cover","C","TEMP_NAMC",2316,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"89984",12454,"BANKW","C","LF","Cover","C","TEMP_NAMC",2286,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90054",12454,"BANKW","B","LF","Cover","C","TEMP_NAMC",2274,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90085",12454,"BANKW","AB","RT","Cover","C","TEMP_NAMC",2271,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90248",12454,"BANKW","DE","LF","Cover","C","TEMP_NAMC",2304,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90270",12454,"BANKW","F","RT","Cover","C","TEMP_NAMC",2325,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90355",12454,"BANKW","CD","RT","Cover","C","TEMP_NAMC",2295,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90368",12454,"BANKW","H","LF","Cover","C","TEMP_NAMC",2346,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90459",12454,"BANKW","E","RT","Cover","C","TEMP_NAMC",2313,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90475",12454,"BANKW","C","RT","Cover","C","TEMP_NAMC",2289,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90490",12454,"BANKW","GH","RT","Cover","C","TEMP_NAMC",2343,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90506",12454,"BANKW","AB","LF","Cover","C","TEMP_NAMC",2268,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90512",12454,"BANKW","D","LF","Cover","C","TEMP_NAMC",2298,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90587",12454,"BANKW","FG","RT","Cover","C","TEMP_NAMC",2331,TRUE,"O",2013-11-26,9999-12-31,NA,"EL-SS-8123","SS","C",NA,"C"
"90682",12455,"BANKW","I","RT","Cover","C","TEMP_NAMC",4971,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"90696",12455,"BANKW","JK","LF","Cover","C","TEMP_NAMC",4986,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"90698",12455,"BANKW","B","RT","Cover","C","TEMP_NAMC",4887,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"90754",12455,"BANKW","JK","RT","Cover","C","TEMP_NAMC",4989,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"90782",12455,"BANKW","C","LF","Cover","C","TEMP_NAMC",4896,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"90837",12455,"BANKW","FG","LF","Cover","U","TEMP_NAMC",4938,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","U",NA,"U"
"90865",12455,"BANKW","HI","RT","Cover","C","TEMP_NAMC",4965,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91155",12455,"BANKW","CD","RT","Cover","C","TEMP_NAMC",4905,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91218",12455,"BANKW","I","LF","Cover","C","TEMP_NAMC",4968,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91225",12455,"BANKW","IJ","LF","Cover","C","TEMP_NAMC",4974,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91279",12455,"BANKW","D","LF","Cover","C","TEMP_NAMC",4908,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91285",12455,"BANKW","DE","RT","Cover","C","TEMP_NAMC",4917,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91330",12455,"BANKW","HI","LF","Cover","C","TEMP_NAMC",4962,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91489",12455,"BANKW","AB","LF","Cover","C","TEMP_NAMC",4878,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91496",12455,"BANKW","B","LF","Cover","C","TEMP_NAMC",4884,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91528",12455,"BANKW","DE","LF","Cover","C","TEMP_NAMC",4914,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91542",12455,"BANKW","EF","LF","Cover","C","TEMP_NAMC",4926,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91556",12455,"BANKW","FG","RT","Cover","U","TEMP_NAMC",4941,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","U",NA,"U"
"91560",12455,"BANKW","G","RT","Cover","C","TEMP_NAMC",4947,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91611",12455,"BANKW","AB","RT","Cover","C","TEMP_NAMC",4881,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91759",12455,"BANKW","CD","LF","Cover","C","TEMP_NAMC",4902,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91869",12455,"BANKW","BC","LF","Cover","C","TEMP_NAMC",4890,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91925",12455,"BANKW","GH","LF","Cover","C","TEMP_NAMC",4950,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91958",12455,"BANKW","J","LF","Cover","C","TEMP_NAMC",4980,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91965",12455,"BANKW","J","RT","Cover","C","TEMP_NAMC",4983,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"91970",12455,"BANKW","K","LF","Cover","C","TEMP_NAMC",4992,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92147",12455,"BANKW","E","RT","Cover","U","TEMP_NAMC",4923,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","U",NA,"U"
"92215",12455,"BANKW","A","LF","Cover","C","TEMP_NAMC",4872,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92221",12455,"BANKW","K","RT","Cover","C","TEMP_NAMC",4995,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92245",12455,"BANKW","C","RT","Cover","C","TEMP_NAMC",4899,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92249",12455,"BANKW","G","LF","Cover","C","TEMP_NAMC",4944,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92265",12455,"BANKW","E","LF","Cover","U","TEMP_NAMC",4920,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","U",NA,"U"
"92274",12455,"BANKW","EF","RT","Cover","C","TEMP_NAMC",4929,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92277",12455,"BANKW","BC","RT","Cover","C","TEMP_NAMC",4893,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92324",12455,"BANKW","F","LF","Cover","U","TEMP_NAMC",4932,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","U",NA,"U"
"92361",12455,"BANKW","F","RT","Cover","U","TEMP_NAMC",4935,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","U",NA,"U"
"92408",12455,"BANKW","GH","RT","Cover","C","TEMP_NAMC",4953,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92433",12455,"BANKW","IJ","RT","Cover","C","TEMP_NAMC",4977,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92450",12455,"BANKW","A","RT","Cover","C","TEMP_NAMC",4875,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92493",12455,"BANKW","H","LF","Cover","C","TEMP_NAMC",4956,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92495",12455,"BANKW","H","RT","Cover","C","TEMP_NAMC",4959,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92577",12455,"BANKW","D","RT","Cover","C","TEMP_NAMC",4911,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8231","SS","C",NA,"C"
"92607",12456,"BANKW","F","RT","Cover","C","TEMP_NAMC",4053,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"92634",12456,"BANKW","DE","LF","Cover","U","TEMP_NAMC",4032,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"92642",12456,"BANKW","E","LF","Cover","U","TEMP_NAMC",4038,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"92699",12456,"BANKW","I","LF","Cover","U","TEMP_NAMC",4086,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"92712",12456,"BANKW","GH","LF","Cover","U","TEMP_NAMC",4068,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"92714",12456,"BANKW","BC","LF","Cover","U","TEMP_NAMC",4008,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"92727",12456,"BANKW","GH","RT","Cover","C","TEMP_NAMC",4071,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"92753",12456,"BANKW","K","LF","Cover","U","TEMP_NAMC",4110,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"92761",12456,"BANKW","H","LF","Cover","U","TEMP_NAMC",4074,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"92786",12456,"BANKW","IJ","LF","Cover","U","TEMP_NAMC",4092,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"92791",12456,"BANKW","K","RT","Cover","U","TEMP_NAMC",4113,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"92804",12456,"BANKW","E","RT","Cover","C","TEMP_NAMC",4041,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"93057",12456,"BANKW","FG","LF","Cover","U","TEMP_NAMC",4056,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93066",12456,"BANKW","JK","LF","Cover","U","TEMP_NAMC",4104,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93074",12456,"BANKW","G","RT","Cover","C","TEMP_NAMC",4065,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"93085",12456,"BANKW","HI","LF","Cover","U","TEMP_NAMC",4080,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93098",12456,"BANKW","I","RT","Cover","C","TEMP_NAMC",4089,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"93100",12456,"BANKW","IJ","RT","Cover","U","TEMP_NAMC",4095,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93127",12456,"BANKW","B","LF","Cover","U","TEMP_NAMC",4002,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93244",12456,"BANKW","AB","LF","Cover","U","TEMP_NAMC",3996,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93298",12456,"BANKW","EF","RT","Cover","U","TEMP_NAMC",4047,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93387",12456,"BANKW","C","LF","Cover","U","TEMP_NAMC",4014,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93397",12456,"BANKW","D","LF","Cover","U","TEMP_NAMC",4026,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93410",12456,"BANKW","DE","RT","Cover","C","TEMP_NAMC",4035,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"93415",12456,"BANKW","EF","LF","Cover","U","TEMP_NAMC",4044,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93420",12456,"BANKW","F","LF","Cover","U","TEMP_NAMC",4050,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93447",12456,"BANKW","H","RT","Cover","C","TEMP_NAMC",4077,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"93457",12456,"BANKW","HI","RT","Cover","C","TEMP_NAMC",4083,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"93592",12456,"BANKW","J","LF","Cover","U","TEMP_NAMC",4098,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
"93725",12456,"BANKW","JK","RT","Cover","C","TEMP_NAMC",4107,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"93744",12456,"BANKW","B","RT","Cover","C","TEMP_NAMC",4005,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"93757",12456,"BANKW","CD","RT","Cover","C","TEMP_NAMC",4023,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"93763",12456,"BANKW","D","RT","Cover","C","TEMP_NAMC",4029,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","C",NA,"C"
"93800",12456,"BANKW","G","LF","Cover","U","TEMP_NAMC",4062,TRUE,"O",2013-11-26,9999-12-31,NA,"TP-SS-8215","SS","U",NA,"U"
