"","UID","SAMPLE_TYPE","TRANSECT","POINT","PARAMETER","RESULT","FLAG","IND","ACTIVE","OPERATION","INSERTION","DEPRECATION","REASON","SITE_ID","SIZE","CHAR","NUM","PARAMRES"
"49473",12364,"THALW","F","7","WETWIDTH","1.05",NA,285973,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","1.05",1.05,1.05
"49507",12364,"THALW","G","0","WETWIDTH","1.35",NA,286012,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","1.35",1.35,1.35
"49639",12364,"THALW","J","7","WETWIDTH","1.15",NA,286143,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","1.15",1.15,1.15
"49706",12364,"THALW","B","0","WETWIDTH","1.2",NA,285841,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","1.2",1.2,1.2
"49755",12364,"THALW","C","7","WETWIDTH","3",NA,285889,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","3",3,3
"49831",12364,"THALW","F","0","WETWIDTH","2.1",NA,285972,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","2.1",2.1,2.1
"49872",12364,"THALW","G","7","WETWIDTH","0.45",NA,286013,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","0.45",0.45,0.45
"50150",12364,"THALW","A","7","WETWIDTH","1.8",NA,285796,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","1.8",1.8,1.8
"50246",12364,"THALW","H","0","WETWIDTH","0.65",NA,286055,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","0.65",0.65,0.65
"50310",12364,"THALW","A","0","WETWIDTH","2",NA,285795,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","2",2,2
"50401",12364,"THALW","C","0","WETWIDTH","0.4",NA,285888,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","0.4",0.4,0.4
"50441",12364,"THALW","D","0","WETWIDTH","0.45",NA,285929,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-LS-8323","LS","0.45",0.45,0.45
"50770",12365,"THALW","J","5","WETWIDTH","2.6",NA,281716,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","2.6",2.6,2.6
"50817",12365,"THALW","J","0","WETWIDTH","3.6",NA,281715,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","3.6",3.6,3.6
"50820",12365,"THALW","B","5","WETWIDTH","2.4",NA,281477,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","2.4",2.4,2.4
"50857",12365,"THALW","G","5","WETWIDTH","2.9",NA,281639,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","2.9",2.9,2.9
"50922",12365,"THALW","E","0","WETWIDTH","3.2",NA,281581,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","3.2",3.2,3.2
"51070",12365,"THALW","B","0","WETWIDTH","3.5",NA,281476,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","3.5",3.5,3.5
"51139",12365,"THALW","D","5","WETWIDTH","2.9",NA,281550,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","2.9",2.9,2.9
"51197",12365,"THALW","F","0","WETWIDTH","3.2",NA,281611,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","3.2",3.2,3.2
"51348",12365,"THALW","G","0","WETWIDTH","1.8",NA,281638,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","1.8",1.8,1.8
"51517",12365,"THALW","I","0","WETWIDTH","3.7",NA,281691,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","3.7",3.7,3.7
"51561",12365,"THALW","F","5","WETWIDTH","3",NA,281612,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","3",3,3
"51627",12365,"THALW","D","0","WETWIDTH","2.9",NA,281549,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","2.9",2.9,2.9
"51639",12365,"THALW","I","5","WETWIDTH","2.5",NA,281692,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","2.5",2.5,2.5
"51759",12365,"THALW","A","0","WETWIDTH","3.2",NA,281119,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","3.2",3.2,3.2
"51760",12365,"THALW","A","5","WETWIDTH","3.3",NA,281120,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","3.3",3.3,3.3
"51829",12365,"THALW","C","0","WETWIDTH","2.7",NA,281510,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","2.7",2.7,2.7
"51901",12365,"THALW","E","5","WETWIDTH","3.4",NA,281582,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","3.4",3.4,3.4
"51942",12365,"THALW","H","5","WETWIDTH","2.2",NA,281665,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","2.2",2.2,2.2
"52178",12365,"THALW","H","0","WETWIDTH","2.4",NA,281664,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","2.4",2.4,2.4
"52354",12365,"THALW","C","5","WETWIDTH","3.6",NA,281511,TRUE,"O",2013-10-21,9999-12-31,NA,"EL-SS-8132","SS","3.6",3.6,3.6
"52407",12366,"THALW","E","0","WETWIDTH","0",NA,280410,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0",0,0
"52447",12366,"THALW","E","7","WETWIDTH","0",NA,280411,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0",0,0
"52541",12366,"THALW","J","7","WETWIDTH","1.2",NA,280645,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","1.2",1.2,1.2
"52558",12366,"THALW","H","7","WETWIDTH","0.9",NA,280561,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0.9",0.9,0.9
"52599",12366,"THALW","B","7","WETWIDTH","0",NA,280321,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0",0,0
"52688",12366,"THALW","F","7","WETWIDTH","5.2",NA,280474,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","5.2",5.2,5.2
"52821",12366,"THALW","A","7","WETWIDTH","0",NA,280281,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0",0,0
"53057",12366,"THALW","G","0","WETWIDTH","1.1",NA,280516,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","1.1",1.1,1.1
"53065",12366,"THALW","A","0","WETWIDTH","0",NA,280280,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0",0,0
"53067",12366,"THALW","J","0","WETWIDTH","0.9",NA,280644,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0.9",0.9,0.9
"53145",12366,"THALW","I","7","WETWIDTH","1.1",NA,280604,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","1.1",1.1,1.1
"53155",12366,"THALW","D","0","WETWIDTH","0","F_1",280371,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0",0,0
"53229",12366,"THALW","B","0","WETWIDTH","0",NA,280320,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0",0,0
"53309",12366,"THALW","G","7","WETWIDTH","0.8",NA,280517,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0.8",0.8,0.8
"53344",12366,"THALW","H","0","WETWIDTH","1.5",NA,280560,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","1.5",1.5,1.5
"53500",12366,"THALW","F","0","WETWIDTH","2.5",NA,280473,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","2.5",2.5,2.5
"53519",12366,"THALW","D","7","WETWIDTH","0",NA,280372,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","0",0,0
"53717",12366,"THALW","I","0","WETWIDTH","19",NA,280603,TRUE,"O",2013-10-18,9999-12-31,NA,"AR-SS-8006","SS","19",19,19
"54426",12367,"THALW","I","0","WETWIDTH","6.2",NA,281039,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","6.2",6.2,6.2
"54465",12367,"THALW","D","7","WETWIDTH","3.25",NA,280828,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","3.25",3.25,3.25
"54521",12367,"THALW","H","0","WETWIDTH","4.23",NA,280996,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","4.23",4.23,4.23
"54522",12367,"THALW","H","7","WETWIDTH","8.6",NA,280997,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","8.6",8.6,8.6
"54549",12367,"THALW","I","7","WETWIDTH","4.1",NA,281040,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","4.1",4.1,4.1
"54553",12367,"THALW","G","7","WETWIDTH","4.6",NA,280954,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","4.6",4.6,4.6
"54695",12367,"THALW","A","7","WETWIDTH","2",NA,280684,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","2",2,2
"54725",12367,"THALW","J","7","WETWIDTH","3.9",NA,281084,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","3.9",3.9,3.9
"54839",12367,"THALW","G","0","WETWIDTH","3.9",NA,280953,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","3.9",3.9,3.9
"54968",12367,"THALW","B","0","WETWIDTH","2.6",NA,280722,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","2.6",2.6,2.6
"55027",12367,"THALW","C","0","WETWIDTH","3.7",NA,280774,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","3.7",3.7,3.7
"55194",12367,"THALW","D","0","WETWIDTH","2.3",NA,280827,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","2.3",2.3,2.3
"55216",12367,"THALW","B","7","WETWIDTH","3.3",NA,280723,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","3.3",3.3,3.3
"55619",12367,"THALW","J","0","WETWIDTH","5.9",NA,281083,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","5.9",5.9,5.9
"55664",12367,"THALW","A","0","WETWIDTH","2.4",NA,280683,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","2.4",2.4,2.4
"55755",12367,"THALW","C","7","WETWIDTH","3.65",NA,280775,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","3.65",3.65,3.65
"55820",12367,"THALW","E","7","WETWIDTH","6.6",NA,280872,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","6.6",6.6,6.6
"56094",12367,"THALW","E","0","WETWIDTH","10.3",NA,280871,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","10.3",10.3,10.3
"56134",12367,"THALW","F","7","WETWIDTH","3.85",NA,280912,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","3.85",3.85,3.85
"56144",12367,"THALW","F","0","WETWIDTH","3.8",NA,280911,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8130","LS","3.8",3.8,3.8
"56294",12368,"THALW","G","7","WETWIDTH","0.7",NA,287687,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.7",0.7,0.7
"56310",12368,"THALW","G","0","WETWIDTH","0.7",NA,287686,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.7",0.7,0.7
"56396",12368,"THALW","J","7","WETWIDTH","0.48",NA,287824,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.48",0.48,0.48
"56419",12368,"THALW","D","0","WETWIDTH","0.7",NA,287596,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.7",0.7,0.7
"56480",12368,"THALW","A","0","WETWIDTH","0.25",NA,287460,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.25",0.25,0.25
"56495",12368,"THALW","D","7","WETWIDTH","0.5",NA,287597,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.5",0.5,0.5
"56647",12368,"THALW","J","0","WETWIDTH","0.6",NA,287823,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.6",0.6,0.6
"56801",12368,"THALW","H","7","WETWIDTH","0.35",NA,287733,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.35",0.35,0.35
"56889",12368,"THALW","A","7","WETWIDTH","1.7",NA,287461,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","1.7",1.7,1.7
"57193",12368,"THALW","E","0","WETWIDTH","0.8",NA,287644,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.8",0.8,0.8
"57197",12368,"THALW","E","7","WETWIDTH","0.6",NA,287645,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.6",0.6,0.6
"57430",12368,"THALW","B","7","WETWIDTH","1.1",NA,287509,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","1.1",1.1,1.1
"57454",12368,"THALW","I","7","WETWIDTH","0.3",NA,287778,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.3",0.3,0.3
"57652",12368,"THALW","H","0","WETWIDTH","0.7",NA,287732,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.7",0.7,0.7
"57713",12368,"THALW","C","7","WETWIDTH","0.9",NA,287553,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.9",0.9,0.9
"57815",12368,"THALW","I","0","WETWIDTH","0.2",NA,287777,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.2",0.2,0.2
"57957",12368,"THALW","C","0","WETWIDTH","0.8",NA,287552,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","0.8",0.8,0.8
"58091",12368,"THALW","B","0","WETWIDTH","1.3",NA,287508,TRUE,"O",2013-10-23,9999-12-31,NA,"SU-SS-8344","SS","1.3",1.3,1.3
"58129",12369,"THALW","B","0","WETWIDTH","1.1",NA,281815,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","1.1",1.1,1.1
"58152",12369,"THALW","H","7","WETWIDTH","0.4",NA,282060,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.4",0.4,0.4
"58236",12369,"THALW","B","7","WETWIDTH","0.6",NA,281816,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.6",0.6,0.6
"58272",12369,"THALW","J","7","WETWIDTH","0.85",NA,282158,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.85",0.85,0.85
"58468",12369,"THALW","H","0","WETWIDTH","0.45",NA,282059,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.45",0.45,0.45
"58538",12369,"THALW","A","7","WETWIDTH","0.8",NA,281767,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.8",0.8,0.8
"58733",12369,"THALW","F","0","WETWIDTH","1.3",NA,281961,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","1.3",1.3,1.3
"58781",12369,"THALW","G","0","WETWIDTH","0.9",NA,282011,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.9",0.9,0.9
"58925",12369,"THALW","J","0","WETWIDTH","0.4",NA,282157,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.4",0.4,0.4
"59058",12369,"THALW","F","7","WETWIDTH","0.8",NA,281962,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.8",0.8,0.8
"59220",12369,"THALW","D","0","WETWIDTH","0.7",NA,281913,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.7",0.7,0.7
"59273",12369,"THALW","G","7","WETWIDTH","0.7",NA,282012,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.7",0.7,0.7
"59363",12369,"THALW","C","7","WETWIDTH","0.7",NA,281865,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.7",0.7,0.7
"59364",12369,"THALW","I","0","WETWIDTH","0.7",NA,282108,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.7",0.7,0.7
"59514",12369,"THALW","A","0","WETWIDTH","1.2",NA,281766,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","1.2",1.2,1.2
"59587",12369,"THALW","D","7","WETWIDTH","1.3",NA,281914,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","1.3",1.3,1.3
"59655",12369,"THALW","C","0","WETWIDTH","0.8",NA,281864,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.8",0.8,0.8
"59731",12369,"THALW","I","7","WETWIDTH","0.45",NA,282109,TRUE,"O",2013-10-21,9999-12-31,NA,"SU-LS-8336","LS","0.45",0.45,0.45
"60229",12418,"THALW","I","5","WETWIDTH","13.3",NA,276104,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","13.3",13.3,13.3
"60423",12418,"THALW","C","0","WETWIDTH","7.1",NA,275894,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","7.1",7.1,7.1
"60452",12418,"THALW","E","5","WETWIDTH","5.8",NA,275963,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","5.8",5.8,5.8
"60481",12418,"THALW","F","5","WETWIDTH","3",NA,275993,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","3",3,3
"60535",12418,"THALW","D","0","WETWIDTH","9.1",NA,275928,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","9.1",9.1,9.1
"60564",12418,"THALW","A","0","WETWIDTH","4.4",NA,275831,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","4.4",4.4,4.4
"60637",12418,"THALW","G","0","WETWIDTH","9.2",NA,276026,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","9.2",9.2,9.2
"60696",12418,"THALW","E","0","WETWIDTH","6.9",NA,275962,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","6.9",6.9,6.9
"60713",12418,"THALW","B","0","WETWIDTH","5.7",NA,275860,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","5.7",5.7,5.7
"60749",12418,"THALW","C","5","WETWIDTH","11.1",NA,275895,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","11.1",11.1,11.1
"60870",12418,"THALW","J","0","WETWIDTH","11.4",NA,276137,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","11.4",11.4,11.4
"60906",12418,"THALW","D","5","WETWIDTH","6.3",NA,275929,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","6.3",6.3,6.3
"60956",12418,"THALW","I","0","WETWIDTH","4.1",NA,276103,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","4.1",4.1,4.1
"61212",12418,"THALW","F","0","WETWIDTH","5.5",NA,275992,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","5.5",5.5,5.5
"61406",12418,"THALW","J","5","WETWIDTH","11.3",NA,276138,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","11.3",11.3,11.3
"61450",12418,"THALW","H","0","WETWIDTH","14.5",NA,276068,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","14.5",14.5,14.5
"61532",12418,"THALW","H","5","WETWIDTH","4.4",NA,276069,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","4.4",4.4,4.4
"61533",12418,"THALW","G","5","WETWIDTH","10.5",NA,276027,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","10.5",10.5,10.5
"61542",12418,"THALW","A","5","WETWIDTH","5.7",NA,275832,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","5.7",5.7,5.7
"61603",12418,"THALW","B","5","WETWIDTH","9.9",NA,275861,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8133","LS","9.9",9.9,9.9
"62289",12419,"THALW","H","7","WETWIDTH","2",NA,278969,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","2",2,2
"62345",12419,"THALW","J","0","WETWIDTH","3.1",NA,279063,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","3.1",3.1,3.1
"62498",12419,"THALW","H","0","WETWIDTH","4.7",NA,278968,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","4.7",4.7,4.7
"62547",12419,"THALW","I","0","WETWIDTH","1.2",NA,279015,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","1.2",1.2,1.2
"62587",12419,"THALW","J","7","WETWIDTH","0.6",NA,279064,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","0.6",0.6,0.6
"62720",12419,"THALW","E","7","WETWIDTH","1.2",NA,278828,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","1.2",1.2,1.2
"62789",12419,"THALW","I","7","WETWIDTH","1.2",NA,279016,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","1.2",1.2,1.2
"62916",12419,"THALW","D","7","WETWIDTH","2",NA,278782,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","2",2,2
"62917",12419,"THALW","D","0","WETWIDTH","1.1",NA,278781,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","1.1",1.1,1.1
"62943",12419,"THALW","G","7","WETWIDTH","1",NA,278922,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","1",1,1
"63009",12419,"THALW","F","7","WETWIDTH","2.3",NA,278873,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","2.3",2.3,2.3
"63185",12419,"THALW","G","0","WETWIDTH","1.5",NA,278921,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","1.5",1.5,1.5
"63204",12419,"THALW","E","0","WETWIDTH","0.8",NA,278827,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","0.8",0.8,0.8
"63406",12419,"THALW","F","0","WETWIDTH","2",NA,278872,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-LS-8240","LS","2",2,2
"63538",12420,"THALW","A","0","WETWIDTH","3",NA,276816,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","3",3,3
"63655",12420,"THALW","C","0","WETWIDTH","6.3",NA,276884,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","6.3",6.3,6.3
"63774",12420,"THALW","G","0","WETWIDTH","2.6",NA,277006,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","2.6",2.6,2.6
"63826",12420,"THALW","A","5","WETWIDTH","5.2",NA,276817,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","5.2",5.2,5.2
"63830",12420,"THALW","E","5","WETWIDTH","2.2",NA,276939,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","2.2",2.2,2.2
"63982",12420,"THALW","B","0","WETWIDTH","1",NA,276850,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","1",1,1
"64069",12420,"THALW","E","0","WETWIDTH","2.9",NA,276938,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","2.9",2.9,2.9
"64137",12420,"THALW","G","5","WETWIDTH","2.8",NA,277007,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","2.8",2.8,2.8
"64161",12420,"THALW","H","0","WETWIDTH","2.5","F_1",277024,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","2.5",2.5,2.5
"64284",12420,"THALW","D","5","WETWIDTH","1.2",NA,276905,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","1.2",1.2,1.2
"64477",12420,"THALW","F","5","WETWIDTH","25",NA,276973,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","25",25,25
"64506",12420,"THALW","C","5","WETWIDTH","2.8",NA,276885,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","2.8",2.8,2.8
"64556",12420,"THALW","I","0","WETWIDTH","2.1",NA,277057,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","2.1",2.1,2.1
"64714",12420,"THALW","J","5","WETWIDTH","7.4",NA,277092,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","7.4",7.4,7.4
"64923",12420,"THALW","I","5","WETWIDTH","4.2",NA,277058,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","4.2",4.2,4.2
"65000",12420,"THALW","B","5","WETWIDTH","2.6",NA,276851,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","2.6",2.6,2.6
"65067",12420,"THALW","F","0","WETWIDTH","3",NA,276972,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","3",3,3
"65104",12420,"THALW","J","0","WETWIDTH","5.9",NA,277091,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8139","LS","5.9",5.9,5.9
"65301",12421,"THALW","E","7","WETWIDTH","1.5",NA,276610,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.5",1.5,1.5
"65406",12421,"THALW","I","0","WETWIDTH","1.6",NA,276746,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.6",1.6,1.6
"65501",12421,"THALW","H","7","WETWIDTH","1.3",NA,276713,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.3",1.3,1.3
"65625",12421,"THALW","A","0","WETWIDTH","4",NA,276470,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","4",4,4
"65731",12421,"THALW","J","7","WETWIDTH","2.9",NA,276781,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","2.9",2.9,2.9
"65791",12421,"THALW","H","0","WETWIDTH","2.1",NA,276712,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","2.1",2.1,2.1
"65792",12421,"THALW","F","7","WETWIDTH","1.5",NA,276644,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.5",1.5,1.5
"65797",12421,"THALW","F","0","WETWIDTH","1.2",NA,276643,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.2",1.2,1.2
"65902",12421,"THALW","I","7","WETWIDTH","2.1",NA,276747,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","2.1",2.1,2.1
